name,profile_link,location,time_registered,last_seen,personal_text,gender,twitter,time_spent_online,no_of_posts,no_of_topics
Pandev,https://www.nairaland.com/pandev,My village,"December 08, 2019",10:36pm,Fvck!,m,,21 days & 6 hours,453,0
LandMann,https://www.nairaland.com/landmann,,"January 17, 2020",9:11pm,Never give up,,,1 month & 19 days,951,18
Aurielfinizu,https://www.nairaland.com/aurielfinizu,Austria,"September 15, 2018",10:30pm,Obitient,m,,14 days & 21 hours,2880,0
Ishitinyourlife,https://www.nairaland.com/ishitinyourlife,,"March 16, 2020",9:23pm,,,,3 days,528,9
mutantninja,https://www.nairaland.com/mutantninja,,"September 15, 2014",9:14pm,,,,26 days & 23 hours,107,2
2blessed01,https://www.nairaland.com/2blessed01,NIGER STATE,"March 04, 2016",11:17pm,"""NO TIME 2 HATE""",m,,10 days & 18 hours,854,13
Monzuur,https://www.nairaland.com/monzuur,Ibadan ,"December 02, 2012",4:54pm,I am just a simple guy that hates trouble ,m," @Boda_Akanni",1 month & 11 days,370,12
Shartty,https://www.nairaland.com/shartty,,"July 25, 2022",10:08pm,,,,1 hour & 33 minutes,7,0
Myadore,https://www.nairaland.com/myadore,,"March 31, 2022",11:25pm,,,,2 days & 22 hours,67,0
YoungLionken,https://www.nairaland.com/younglionken,Everywhere,"March 04, 2017",9:52pm,"I'm in my early 30s, intelligent, got a good gurl,handsome just like a well fed Lion. I'm not the richest but, I can never disappoint you in any event financially. My aim is to become a billionaire before 50. You can call me Lion! ",m,,2 months & 2 days,2453,10
Malory,https://www.nairaland.com/malory,,"November 12, 2021",10:39pm,,,,14 days & 4 hours,3380,0
Neimar,https://www.nairaland.com/neimar,,"September 17, 2016",10:37pm,,,,7 months & 23 days,8621,11
Rukky121,https://www.nairaland.com/rukky121,,"April 06, 2020",9:04pm,,,,1 day & 9 hours,2,0
Watinhapen,https://www.nairaland.com/watinhapen,Lagos,"July 15, 2012",9:33pm,wats happening.......,m,,11 days & 3 hours,48,2
ultim,https://www.nairaland.com/ultim,,"June 23, 2011",9:49pm,,,,20 hours & 4 minutes,104,5
muykem,https://www.nairaland.com/muykem,,"January 27, 2016",8:21pm,,,,4 months & 1 day,6298,199
Glycosunde,https://www.nairaland.com/glycosunde,,"January 05, 2017",2:22pm,,,,1 month & 29 days,1218,24
Legendrysailor,https://www.nairaland.com/legendrysailor,"Quebec, canada","May 10, 2021",8:18pm,Stay away from drugs. Never stop aiming higher,m,,29 days,621,40
Princeton92,https://www.nairaland.com/princeton92,Uyo,"October 18, 2018",10:05pm,Live life as if it's your last because nothing lasts for ever!,m,,1 month & 29 days,2261,60
Mrkindness,https://www.nairaland.com/mrkindness,,"July 24, 2022",4:03pm,,,,8 hours & 7 minutes,8,0
PeterObi4LP,https://www.nairaland.com/peterobi4lp,,"June 01, 2022",9:47pm,,,,5 days & 23 hours,404,3
ibechris,https://www.nairaland.com/ibechris,,"January 06, 2019",11:25pm,,m,,2 months & 7 days,2474,9
drimzsmoke,https://www.nairaland.com/drimzsmoke,,"December 30, 2011",2:48pm,,m,,1 month & 2 days,335,4
New007,https://www.nairaland.com/new007,,"May 20, 2022",9:42pm,,,,3 days & 4 hours,127,0
MITCHELL96,https://www.nairaland.com/mitchell96,,"June 11, 2021",6:44pm,Eu Sorrio Para Te Agraceder Deus Por Tudo ,,,19 days & 14 hours,1808,4
goldtube,https://www.nairaland.com/goldtube,delta,"July 30, 2016",4:21pm,Just keep hustling,m,nil,1 month & 6 days,607,11
Olas121,https://www.nairaland.com/olas121,,"May 29, 2021",8:59pm,,,,8 days & 12 hours,46,1
aliscomonaj,https://www.nairaland.com/aliscomonaj,,"June 14, 2013",9:22pm,,,,1 month & 1 day,197,6
Skyview01,https://www.nairaland.com/skyview01,Nigeria,"January 21, 2021",11:19pm,,m,,1 month & 6 days,2668,33
Emmylaws,https://www.nairaland.com/emmylaws,Jigawa,"June 05, 2018",2:39pm,,m,,7 days & 7 hours,6,0
Qc1,https://www.nairaland.com/qc1,"Montreal, CANADA","February 25, 2007",7:30pm,my urgly face......LOL,m,,3 months & 20 days,870,6
OlawaleBammie,https://www.nairaland.com/olawalebammie,Meet me at the Horizon if u wish.,"August 13, 2018",9:53pm,majority of wat i was told wen i was young were lies,,,4 months & 21 days,7518,23
shantti,https://www.nairaland.com/shantti,Enugu,"April 20, 2020",8:21pm,,m,,1 month & 27 days,2228,35
ViceGovernor,https://www.nairaland.com/vicegovernor,,"May 24, 2022",11:08pm,,,,7 days & 3 hours,217,0
Lovelife433,https://www.nairaland.com/lovelife433,festac,"July 25, 2018",9:59pm,,m,,1 month & 10 days,920,0
blingxx,https://www.nairaland.com/blingxx,the moon,"May 16, 2016",8:02pm,i belong in my room the street is not for me,m,,2 months & 14 days,3830,4
Gkay1,https://www.nairaland.com/gkay1,"Delta state, warri","August 26, 2015",8:11pm,IT IS WELL,m,,4 hours & 25 minutes,2473,1
Burruchaga71,https://www.nairaland.com/burruchaga71,,"April 30, 2016",10:10pm,,m,,2 months & 24 days,2196,6
BigDawsNet,https://www.nairaland.com/bigdawsnet,Cali,"September 29, 2020",9:58pm,Don’t worry about the world coming to an end today. It is already tomorrow in Australia.”,,,2 months & 1 day,6003,0
gracedson,https://www.nairaland.com/gracedson,,"May 05, 2021",11:22pm,,,,19 days & 9 hours,796,0
Jossyroyal1,https://www.nairaland.com/jossyroyal1,"Lagos, Ng","April 26, 2010",9:39pm,You are the end product of ur thoughts...,,,3 months & 3 days,1541,57
lansile,https://www.nairaland.com/lansile,,"May 10, 2022",9:49pm,,,,4 days & 1 hour,472,0
AlwaysPositive,https://www.nairaland.com/alwayspositive,,"August 04, 2016",9:54pm,,,,1 month & 5 days,78,2
Streetmovement,https://www.nairaland.com/streetmovement,,"May 02, 2022",11:26pm,The Street made me but ambition saved me ,m,,7 days & 19 hours,752,3
agaliboy,https://www.nairaland.com/agaliboy,,"March 02, 2018",3:00pm,,,,26 days & 2 hours,167,11
Sijo01,https://www.nairaland.com/sijo01,South of the Niger,"December 31, 2010",8:56pm,It's both a burden and a blessing to be Sijo,f,,9 months & 29 days,15413,106
Justsylvia,https://www.nairaland.com/justsylvia,,"April 24, 2022",3:26pm,,f,,4 days & 9 hours,65,0
Reinamaria,https://www.nairaland.com/reinamaria,,"May 22, 2022",8:19pm,,f,,1 day & 13 hours,155,0
TheMaharajah,https://www.nairaland.com/themaharajah,,"July 20, 2022",3:12pm,,,,5 hours & 2 minutes,12,0
emmyluizzz,https://www.nairaland.com/emmyluizzz,city of Owerri,"January 09, 2016",10:40pm,08135251908,m,emmyluiz4,1 month & 20 days,1514,142
TEJIRI96,https://www.nairaland.com/tejiri96,,"July 26, 2022",8:34pm,,,,19 minutes & 2 seconds,1,0
Goalnaldo,https://www.nairaland.com/goalnaldo,Somewhere in Delta State,"July 21, 2015",9:21pm,"Yes, when this heart and flesh shall fail and mortal life shall cease, I shall possess within the vail a life of joy and peace.",m,@Brytophobia,3 months,6079,166
olisaEze,https://www.nairaland.com/olisaeze,,"February 25, 2013",10:25pm,,m,,2 months & 16 days,5506,3
Asour,https://www.nairaland.com/asour,,"June 05, 2017",11:12pm,,,,3 months & 8 days,1851,0
SenatePresdo,https://www.nairaland.com/senatepresdo,later things,"August 29, 2015",9:42pm,Browse wisely,m,,2 months & 15 days,2205,14
Twocups,https://www.nairaland.com/twocups,,"February 12, 2022",3:38pm,,,,4 days & 7 hours,40,0
Sirchiboy,https://www.nairaland.com/sirchiboy,,"November 15, 2021",9:46pm,,,,19 days & 8 hours,409,45
ufotty2001,https://www.nairaland.com/ufotty2001,,"May 24, 2015",11:13pm,,,,4 months & 19 days,2519,58
essentialone,https://www.nairaland.com/essentialone,Canada,"July 31, 2015",8:50pm,Beware of those smiling enemies that pretend to be friends!,m,,6 days & 5 hours,863,93
SaturnNick,https://www.nairaland.com/saturnnick,Anywhere,"November 30, 2018",3:38pm,,m,,13 days & 6 hours,891,4
jclassiq,https://www.nairaland.com/jclassiq,Lagos,"January 28, 2016",10:30pm,God over everything else..,m,,1 month & 25 days,1974,10
Successfulben,https://www.nairaland.com/successfulben,,"November 02, 2020",10:36pm,,,,16 days & 19 hours,265,0
kay29000,https://www.nairaland.com/kay29000,Ibadan,"April 26, 2008",7:57pm,,m,,5 months & 22 days,13127,628
Kajaard,https://www.nairaland.com/kajaard,,"August 31, 2021",8:51pm,FEARLESS,,,1 month & 11 days,2098,0
Crampyblood,https://www.nairaland.com/crampyblood,Here,"July 23, 2022",9:21pm,F!_!ck the world even though na me preek go pain,m,,8 hours & 55 minutes,21,0
VicUkegbu,https://www.nairaland.com/vicukegbu,Lagos NG,"November 22, 2019",6:02pm,,m,,15 days & 22 hours,192,20
Eileene,https://www.nairaland.com/eileene,wherever i choose to be,"June 12, 2020",7:58pm,Never Ever Give Up,f,,1 month & 2 days,219,0
doneback04,https://www.nairaland.com/doneback04,,"November 15, 2020",7:48pm,,,,4 days & 10 hours,273,0
kemese,https://www.nairaland.com/kemese,,"October 25, 2016",9:31pm,Hustle,m,,4 days & 12 hours,8,0
BTCog,https://www.nairaland.com/btcog,,"November 15, 2016",7:09pm,,,,17 days & 6 hours,110,0
DallasMike77,https://www.nairaland.com/dallasmike77,,"April 26, 2022",9:19pm,,,,2 days & 8 hours,8,0
NACE13,https://www.nairaland.com/nace13,Black site,"May 15, 2019",8:44pm,No dream is too BIG,,,1 month & 23 days,695,0
jamesversion,https://www.nairaland.com/jamesversion,The Streets.,"August 07, 2014",10:57pm,"Listen carefully Mur'fvckah, I AM THE HANGMAN.",,,1 month & 10 days,1198,2
Clementz0,https://www.nairaland.com/clementz0,Lagos,"September 22, 2017",8:35pm,On God.,m,,18 days & 18 hours,282,5
Sambaby7640,https://www.nairaland.com/sambaby7640,"Lagos,nigeria","November 27, 2016",10:22pm,,,,2 months & 3 days,1533,24
maasoap,https://www.nairaland.com/maasoap,Nigeria ,"October 06, 2010",9:16pm,great to be nairalander,m,,5 months & 16 days,19933,147
nkem1992,https://www.nairaland.com/nkem1992,,"April 27, 2015",11:00pm,,,,1 month & 11 days,364,3
omoyankee3,https://www.nairaland.com/omoyankee3,United States of America,"May 11, 2011",6:17pm,Nigerian-American ,m,,1 month & 8 days,920,27
Seunolad1,https://www.nairaland.com/seunolad1,Right here,"August 08, 2011",10:49pm,The only preparation 4 tomorrow is the right use of today.,m,,1 month & 10 days,136,0
harlee,https://www.nairaland.com/harlee,,"February 05, 2016",10:42pm,trying to be the best I can be,m,,1 month & 11 days,850,87
Wardstunna22,https://www.nairaland.com/wardstunna22,Enugu,"June 03, 2019",7:15pm,Positivity always ,m,,5 days & 20 hours,34,0
Eastcoastboy,https://www.nairaland.com/eastcoastboy,,"March 15, 2021",8:58pm,Coast life,m,,18 days & 18 hours,1107,0
Trilz,https://www.nairaland.com/trilz,Lagos,"May 01, 2022",7:43pm,Just here to meet fine people,m,,13 hours & 9 minutes,63,0
blue01,https://www.nairaland.com/blue01,,"March 16, 2022",9:34pm,Son of the most high,m,,6 days & 5 hours,311,1
Sureplug0021,https://www.nairaland.com/sureplug0021,,"September 01, 2021",10:47pm,SurePlug NG,,,2 days & 2 hours,6,0
Mamijoh,https://www.nairaland.com/mamijoh,Jos Plateau State,"June 19, 2020",7:49pm,Christ in me the hope of Glory,f,,14 days & 3 hours,588,0
Hassanmaye,https://www.nairaland.com/hassanmaye,,"September 19, 2020",11:10pm,,m,,1 month,11010,0
SoapQueen,https://www.nairaland.com/soapqueen,From Bissau to Palau,"April 12, 2018",10:44pm,Dog Mommy.,f,,1 month & 1 day,2394,23
yinkarh187,https://www.nairaland.com/yinkarh187,,"June 28, 2014",6:46pm,he who must wear d crown must bear its weight,m,,2 months & 24 days,631,46
oke2018,https://www.nairaland.com/oke2018,Lagos /Ogun,"January 14, 2018",11:16pm,,f,,15 days & 7 hours,637,0
okoroemeka,https://www.nairaland.com/okoroemeka,imo state,"November 01, 2018",11:07pm,,m,,2 months & 22 days,4293,20
ashewoboy,https://www.nairaland.com/ashewoboy,,"December 24, 2015",10:08pm,I will not phuck with you unless you are the best w.h.o.r.e. na girl wey I go fvck I dey find. ,m,,5 months & 7 days,4377,201
LUAN1,https://www.nairaland.com/luan1,,"March 18, 2022",11:00pm,,,,4 days & 3 hours,132,7
CountVersailles,https://www.nairaland.com/countversailles,,"April 25, 2020",9:43pm,,f,,1 month,729,6
Banbanna,https://www.nairaland.com/banbanna,,"October 26, 2021",11:20pm,,m,,8 days & 7 hours,290,0
Yusufisraelj,https://www.nairaland.com/yusufisraelj,Abuja,"November 16, 2020",8:17pm,A strategic Entrepreneur and Engineer,m,,1 month & 8 days,2180,19
Timblaze,https://www.nairaland.com/timblaze,Jos,"October 09, 2013",8:58pm,Reset. Restart. Refocus. As often as you need to.,m,tim_oloh,1 month & 18 days,498,0
Bouncing2,https://www.nairaland.com/bouncing2,,"September 18, 2021",9:31pm,,m,,11 days & 6 hours,628,0
Dremo12,https://www.nairaland.com/dremo12,,"January 09, 2017",8:35pm,,,,13 hours & 56 minutes,16,9
7arrows,https://www.nairaland.com/7arrows,,"June 02, 2022",8:51pm,,,,19 hours & 31 minutes,172,0
Enny2013,https://www.nairaland.com/enny2013,Naija...,"January 11, 2018",8:59pm,Happily Married,f,,19 days & 6 hours,811,0
Polynek,https://www.nairaland.com/polynek,Imo State,"January 22, 2021",11:17pm," There is no substitute for HARDWORKING",m,,1 month & 24 days,3790,21
Blunttruth,https://www.nairaland.com/blunttruth,,"August 23, 2018",9:47pm,Blunt and straightforward,,,4 days & 6 hours,700,0
expatriate,https://www.nairaland.com/expatriate,Anambra,"December 05, 2013",11:07pm,say what ever u wanna say. who cares ?unless u are already made.,m,,22 days & 8 hours,75,6
Jack005,https://www.nairaland.com/jack005,PH City,"July 15, 2020",11:04pm,,m,"Nah,just Nairaland ..",2 months & 24 days,1766,0
geechy,https://www.nairaland.com/geechy,,"July 19, 2017",10:42pm,luk whu's hia..... Papi!!!,,,12 days & 6 hours,178,0
ezewealth,https://www.nairaland.com/ezewealth,enugu,"December 19, 2016",11:10pm,Being dead broke is the root of all evil,m,,2 months & 22 days,897,7
sojiboy,https://www.nairaland.com/sojiboy,"Nigeria,Lagos,","September 19, 2006",8:15pm,,m,@angelgabbyshara ,2 hours & 39 minutes,1414,411
Melodydoctor,https://www.nairaland.com/melodydoctor,,"June 07, 2021",8:17pm,,,,2 days & 8 hours,128,12
Aluye,https://www.nairaland.com/aluye,,"July 26, 2022",3:47pm,,,,39 minutes & 3 seconds,5,0
Houseofglam7,https://www.nairaland.com/houseofglam7,,"November 07, 2013",11:16pm,Slowpokes give me the heebie jeebies,f,,4 months & 27 days,15071,12
AirObama,https://www.nairaland.com/airobama,,"May 25, 2022",10:45pm,,,,1 day & 21 hours,14,0
Raxxye,https://www.nairaland.com/raxxye,South- South Nigeria,"November 03, 2011",9:42pm,,m,,4 months & 18 days,2483,35
Phckface,https://www.nairaland.com/phckface,,"June 22, 2016",1:46pm,,,,1 day & 12 hours,14,1
Prozico22,https://www.nairaland.com/prozico22,kaduna,"April 14, 2020",11:11pm,i am who i  am,m,,10 days,725,60
1kingsize,https://www.nairaland.com/1kingsize,,"May 30, 2020",3:58pm,,,,1 day & 3 hours,4,0
Nokio1,https://www.nairaland.com/nokio1,,"November 04, 2012",8:26pm,Me being me.,m,,3 months & 15 days,625,4
Sunnyshinylight,https://www.nairaland.com/sunnyshinylight,HOLY LAND,"July 13, 2017",9:40pm,Light Green,f,Glorious,17 days & 6 hours,1352,269
bigdammyj,https://www.nairaland.com/bigdammyj,,"April 06, 2011",10:43pm,I am a Social Crusader & Nigeria In The Year 2060 is on my Mind,,https://twitter.com/vision_2060,2 months & 12 days,5172,10
homesteady,https://www.nairaland.com/homesteady,from kano to kaduna to benin,"October 24, 2012",10:08pm,"My name is ABO and I have an American friend called SEAN......call us ""ABORTION""",m,,9 months & 13 days,21242,293
olaboy33,https://www.nairaland.com/olaboy33,,"April 17, 2015",11:26pm,GGMU,m,,3 months & 13 days,1655,33
MrMcJay,https://www.nairaland.com/mrmcjay,Ahead of you.,"December 30, 2008",9:15pm,Lawyer | Founder | Investor | Potential leader | Global solution | Team Arsenal,m,,5 months & 24 days,5258,15
esthel,https://www.nairaland.com/esthel,Lagos,"September 12, 2015",8:57pm,E go be,f,,2 months & 20 days,839,0
vivalavida,https://www.nairaland.com/vivalavida,Nigeria,"December 27, 2009",10:27pm,I am simply me,m,,8 months & 14 days,3133,124
eldoradoxx,https://www.nairaland.com/eldoradoxx," PH","October 29, 2012",7:58pm,,,,1 month & 16 days,2063,12
viceddy95,https://www.nairaland.com/viceddy95,Some where special ,"December 11, 2017",4:38pm,everywhere gud,m,,3 months & 1 day,1135,71
Karlirk,https://www.nairaland.com/karlirk,,"August 04, 2020",8:55pm,,,,7 days & 1 hour,55,0
wonder233,https://www.nairaland.com/wonder233,,"October 05, 2017",8:12pm,,,,1 month & 9 days,2459,7
Geovanni412,https://www.nairaland.com/geovanni412,,"March 29, 2018",10:18pm,,m,,4 days & 21 hours,209,0
sucess001,https://www.nairaland.com/sucess001,,"October 02, 2006",8:37pm,,m,,3 months & 4 days,4093,169
techWriter3,https://www.nairaland.com/techwriter3,,"July 18, 2021",11:18pm,,,,27 days & 13 hours,6929,9
olakan22,https://www.nairaland.com/olakan22,,"August 21, 2014",8:34pm,,,,18 days & 1 hour,216,10
Royruky,https://www.nairaland.com/royruky,Delta,"October 17, 2011",10:19pm,Except the Lord builds the House,m,royrukevwe,2 months & 4 days,573,4
Mathew26,https://www.nairaland.com/mathew26,Lagos ,"May 09, 2018",10:55pm,,m,@arome _arome ,9 days & 20 hours,51,0
fof1,https://www.nairaland.com/fof1,,"April 12, 2015",11:06pm,,,,3 months & 9 days,3183,0
azraeljaheel,https://www.nairaland.com/azraeljaheel,,"October 19, 2014",10:59pm,What if????,,,2 months & 13 days,3805,50
Whazar,https://www.nairaland.com/whazar,lagos,"November 30, 2018",10:19pm,savage,m,,12 days & 8 hours,1126,21
Hgunotn,https://www.nairaland.com/hgunotn,,"August 29, 2021",2:25pm On Jan 21,,,,1 day & 8 hours,19,0
zexy2030,https://www.nairaland.com/zexy2030,nigeria,"June 05, 2017",4:57am On Jul 24,,m,Psalmy,2 months & 13 days,4664,106
Cokahot,https://www.nairaland.com/cokahot,,"April 12, 2021",12:53pm On Jul 23,,,,1 month & 13 days,2973,22
AsiwajuAsatheo,https://www.nairaland.com/asiwajuasatheo,,"March 09, 2020",9:35pm,,,,11 days & 17 hours,65,0
ray501,https://www.nairaland.com/ray501,minna / kaduna,"September 13, 2015",11:03pm,Am here to relax..,m,,1 month & 3 days,146,6
AutoChick4U,https://www.nairaland.com/autochick4u,Abj,"January 18, 2018",6:26pm,,f,,23 days & 2 hours,2932,10
999monikers,https://www.nairaland.com/999monikers,Mods una go ban tire,"October 07, 2021","8:09am On Oct 31, 2021",,f,,11 hours & 19 minutes,65,0
eagleonearth,https://www.nairaland.com/eagleonearth,My crib,"May 31, 2012",1:39am On Apr 28,My life STINKS without my SAVIOUR,m,eagle_pace,3 months & 4 days,2034,61
Candidlady,https://www.nairaland.com/candidlady,,"July 05, 2021",6:29am,,f,,2 months & 6 days,5798,31
MSA0173,https://www.nairaland.com/msa0173,NIGER STATE,"April 25, 2020",5:40pm On Jul 25,Taaheer,m,,7 days & 10 hours,47,4
davide470,https://www.nairaland.com/davide470,Citizen of the World,"February 02, 2013",7:41pm,,m,,8 months & 17 days,5178,62
Abba114,https://www.nairaland.com/abba114,,"May 07, 2021",11:26pm,,,,17 days & 19 hours,2156,6
mediainc,https://www.nairaland.com/mediainc,,"October 19, 2021",11:31am On Feb 17,www.uptownmediainc.com,,,10 days & 22 hours,1566,51
Benoxvals,https://www.nairaland.com/benoxvals,Anambra State,"July 01, 2014",11:01pm,The greatest harm could come from the best intension ,m,Nil,5 months & 10 days,730,10
Gokoyer0,https://www.nairaland.com/gokoyer0,,"October 04, 2013",12:37pm On Jul 23,"""Somebirds aren't meant to be caged. Their feathers are just too bright and when they fly away, the part of you that knows that it was a sin to lock them up rejoice, but still, the place you live in is that much more drab and empty now that they are gone""",m,,1 month & 14 days,1027,2
