name,profile_link,location,time_registered,last_seen,personal_text,gender,twitter,time_spent_online,no_of_posts,no_of_topics
Gloriouspa,https://www.nairaland.com/gloriouspa,"Ibadan, Nigeria","June 28, 2008",5:20pm On Jul 27,In God I Trust,m,,2 months & 29 days,644,28
davinchi,https://www.nairaland.com/davinchi,,"October 11, 2008",11:47pm On Jul 27,Always remember that we are nothing but pencil in the hands of God,m,,1 month & 18 days,177,1
VGirls,https://www.nairaland.com/vgirls,,"September 24, 2014","1:33pm On Jun 13, 2021",BeAdacious,,,22 days & 18 hours,113,1
NikkyK,https://www.nairaland.com/nikkyk,,"January 25, 2016","7:27am On Dec 12, 2017",,,,5 days & 4 hours,27,2
akkemmy,https://www.nairaland.com/akkemmy,,"July 03, 2013","8:41am On Dec 04, 2016",,,,1 day & 2 hours,10,1
smallvillekalel,https://www.nairaland.com/smallvillekalel,,"February 10, 2016","6:09pm On May 23, 2016",,,,53 minutes & 10 seconds,2,0
suxes2005,https://www.nairaland.com/suxes2005,,"February 10, 2006",4:47am On May 12,Welcome to my page. Send me your questions and i will take time to answer em all.... I believe in equality,m,@suxes2005,6 months & 16 days,4885,530
cynthiagandy,https://www.nairaland.com/cynthiagandy,,"February 20, 2016","12:10pm On Feb 20, 2016",,,,19 minutes & 37 seconds,4,0
WaterSolutions,https://www.nairaland.com/watersolutions,"no6 oyebola Street ikorodu, Lagos Nigeria","December 05, 2015","8:29pm On Oct 21, 2016","mechanical inspections, mechanical plumbing, sanitary wares, pipe fixing and general contractor ",m,,4 hours & 18 minutes,2,1
allCopacetic,https://www.nairaland.com/allcopacetic,"Lagos, Nigeria","November 08, 2015","10:16am On Nov 18, 2021","Everything Electrical !!!....For Unbeatable Quality, Excellent Service and Competitive Prices on Coleman Cables,  Schneider, LEGRAND, ABB, Havells, INDOASIAN and Other Major Electrical Brands.",,,17 days & 7 hours,2203,9
stanley000,https://www.nairaland.com/stanley000,,"August 13, 2015","7:16pm On Oct 28, 2021",,,,1 month & 15 days,1870,33
Mayor78,https://www.nairaland.com/mayor78,,"January 28, 2016",2:17am On Jul 27,,,,20 days & 22 hours,335,5
abrahamwise,https://www.nairaland.com/abrahamwise,,"February 27, 2016","5:14pm On Jan 03, 2017",,,,1 hour & 56 minutes,9,1
demovertion,https://www.nairaland.com/demovertion,,"March 05, 2012","5:19pm On Aug 30, 2020",,,,4 days & 7 hours,69,3
smallsmall,https://www.nairaland.com/smallsmall,,"September 16, 2014",9:40pm On Mar 09,,,,16 days & 8 hours,2081,0
44chux,https://www.nairaland.com/44chux,,"September 19, 2010",12:03pm On Jul 14,,m,,17 days & 14 hours,505,7
mujeebmuhsin,https://www.nairaland.com/mujeebmuhsin,,"September 10, 2014",5:00am On Mar 03,,,,25 days & 13 hours,29,0
PropertyBoxNG,https://www.nairaland.com/propertyboxng,Nigeria,"March 06, 2016","11:44pm On Aug 28, 2016",PropertyBox is a Comprehensive web-based software package for rental property management... Create a Free Account on www.propertybox.com.ng Now,f,https://twitter.com/PropertyBoxNg,3 hours & 42 minutes,9,1
karleone,https://www.nairaland.com/karleone,,"June 28, 2014",12:01pm On Jul 14,"All my life, all I've tried to do is God's will.",m,,1 month & 24 days,1323,11
three,https://www.nairaland.com/three,,"June 25, 2008","8:02am On Jul 31, 2019",,,,1 month & 15 days,3232,337
Ipinuoluwa,https://www.nairaland.com/ipinuoluwa,,"December 03, 2015",6:30am On Jun 16,,,,10 days & 2 hours,8,0
texazzpete,https://www.nairaland.com/texazzpete,,"September 18, 2005",10:55am,,m,,4 months & 21 days,14228,204
Tvegas,https://www.nairaland.com/tvegas,,"June 29, 2014",12:53pm,,m,,7 months & 6 days,1731,4
Zinnyanon,https://www.nairaland.com/zinnyanon,,"March 10, 2016","12:25pm On Nov 30, 2021",,,,31 minutes & 26 seconds,2,0
ccaramel,https://www.nairaland.com/ccaramel,Auction Yard,"April 15, 2007","10:32pm On Oct 15, 2017",,f,,1 month & 25 days,3389,102
iamord,https://www.nairaland.com/iamord,,"October 26, 2013","12:24am On Jun 05, 2018",,m,,3 months & 11 days,5816,53
gordona4real,https://www.nairaland.com/gordona4real,,"March 12, 2016","10:18pm On Mar 22, 2020",,,,14 hours & 8 minutes,16,11
olabisiadebiyi,https://www.nairaland.com/olabisiadebiyi,,"March 13, 2016","10:26pm On Mar 18, 2016",,,,30 minutes & 36 seconds,3,2
meyeh,https://www.nairaland.com/meyeh,,"July 12, 2014",4:28pm On Feb 13,,,,1 day,25,5
loomer,https://www.nairaland.com/loomer,,"November 13, 2011",6:13am On Jun 10,,,,3 months & 12 days,11523,0
NairaBaba,https://www.nairaland.com/nairababa,,"November 04, 2014",4:44pm On Jul 27,,,,1 month & 27 days,204,2
jossy26,https://www.nairaland.com/jossy26,,"August 26, 2009",7:17pm On Jul 01,,,,5 months & 18 days,769,39
SuleimanRabiu,https://www.nairaland.com/suleimanrabiu,,"February 12, 2016","8:27am On Aug 03, 2020",@HarneyProjects,m,s.osheiza,3 hours & 11 minutes,2,0
ola20ng,https://www.nairaland.com/ola20ng,Nigeria,"February 27, 2008","7:58pm On Nov 03, 2021",,m,,20 days & 7 hours,125,3
olaglamour,https://www.nairaland.com/olaglamour,,"August 02, 2014",12:15pm,Love for all,f,,3 months & 3 days,351,2
lafolabi,https://www.nairaland.com/lafolabi,lagos,"September 22, 2014","1:01pm On Nov 07, 2019","civil and  building(engineer) contractor and  real estate managment.our phone number ,08066357743",m,,11 days & 4 hours,889,12
ogenee,https://www.nairaland.com/ogenee,,"September 30, 2015","3:21pm On Dec 25, 2016",,,,23 hours & 46 minutes,4,0
oduncojamaica,https://www.nairaland.com/oduncojamaica,,"March 14, 2016",6:53pm On Jul 27,,m,,3 months & 5 days,172,1
AyaAremu,https://www.nairaland.com/ayaaremu,,"February 22, 2016","8:36pm On Mar 11, 2020",,,,2 days & 11 hours,23,0
dudubody,https://www.nairaland.com/dudubody,,"February 23, 2010","12:23am On Oct 24, 2021",,,,12 days,92,2
djunit1,https://www.nairaland.com/djunit1,NYC,"May 25, 2010","1:44am On Apr 15, 2021",,m,,6 days & 14 hours,409,6
townplanner,https://www.nairaland.com/townplanner,,"January 11, 2016",3:12am On Apr 25,"no risk, no reward ",m,,1 month & 21 days,79,2
addforcemachine,https://www.nairaland.com/addforcemachine,,"March 28, 2016","9:41am On Apr 23, 2018","These high-performance mobile concrete mixers are used for a wide variety of projects like Irrigation and canal, Infrastructure Development, Residential and Commercial Real-estate Development, Tunneling, Railways, Industrial structures, etc.",,jennifer.addforce@outlook.com,15 hours & 13 minutes,203,8
monastik,https://www.nairaland.com/monastik,,"May 14, 2011","10:40am On Dec 26, 2021","Mobile solution, updates, specification, prices and reviews",m,,15 hours & 25 minutes,118,15
lucien4scaffold,https://www.nairaland.com/lucien4scaffold,,"November 10, 2015","2:52am On Apr 03, 2018",Scaffolding,m,@qsscaffolding,16 hours & 26 minutes,65,3
SYLVESTER777,https://www.nairaland.com/sylvester777,,"March 10, 2015","5:18pm On Jun 16, 2021",,,,8 days & 20 hours,307,127
write2obi,https://www.nairaland.com/write2obi,Enugu/Anambra ,"June 16, 2013","2:02pm On Sep 05, 2021","Sometimes whats holding us back, is all in our heads.",m,@obinnaokoye,3 months & 9 days,4603,55
n3xt,https://www.nairaland.com/n3xt,08023429122,"October 20, 2008",12:16pm On Jun 03,Build Systems. Link People. Guide Execution.,m,,4 months & 21 days,7178,11
semochendo1,https://www.nairaland.com/semochendo1,Lagos,"November 23, 2012",2:55pm On May 25,An astute entrepreneur and a sales/marketing strategist/consultant ,m,@GoCleaners,26 days & 15 hours,937,151
brabusINTL,https://www.nairaland.com/brabusintl,,"April 05, 2016","2:06pm On Mar 07, 2018",,,,13 hours & 23 minutes,35,1
Temi231,https://www.nairaland.com/temi231,,"July 28, 2010",6:52am On Jul 27,,f,,1 month & 11 days,1357,54
Qc1,https://www.nairaland.com/qc1,"Montreal, CANADA","February 25, 2007",4:34am,my urgly face......LOL,m,,3 months & 20 days,870,6
3strikes,https://www.nairaland.com/3strikes,,"April 08, 2016",7:06pm On Jul 26,build and lets build,,,16 days & 13 hours,741,3
Abudu2000,https://www.nairaland.com/abudu2000,Eko,"August 14, 2015",11:36am,,m,,3 months & 11 days,4557,66
ogoplus,https://www.nairaland.com/ogoplus,,"December 15, 2012","5:39pm On Nov 11, 2018",,,,1 month & 11 days,564,10
popnoville,https://www.nairaland.com/popnoville,,"April 13, 2016","6:49am On Dec 02, 2016",,,,1 hour & 4 minutes,1,0
debbyx,https://www.nairaland.com/debbyx,lagos,"October 24, 2012",6:38am On Jul 27,,m,,8 days & 2 hours,26,10
csiworksnig,https://www.nairaland.com/csiworksnig,Lagos Nigeria ,"August 12, 2014",7:50pm On Jan 31,We do House painting and decorative wall finishes,f,,7 days & 1 hour,1317,67
gidikay,https://www.nairaland.com/gidikay,,"January 06, 2016","10:14pm On Jul 10, 2016",,,,20 hours & 6 minutes,11,0
Memejem,https://www.nairaland.com/memejem,,"July 18, 2015",10:12pm On Jul 24,,,,1 month & 6 days,323,0
siempere,https://www.nairaland.com/siempere,,"October 12, 2010",8:57am On Jul 23,just do it.,m,,1 month & 13 days,845,13
osarodon,https://www.nairaland.com/osarodon,NIGERIA,"September 28, 2006",10:23am On Jul 16,,m,,1 month & 2 days,915,19
AreOnaKakanfo,https://www.nairaland.com/areonakakanfo,Katsina,"February 25, 2012","1:52am On Jul 12, 2019",,,,8 hours & 45 minutes,27,0
Charlesdove,https://www.nairaland.com/charlesdove,,"April 14, 2016","7:04am On Jun 11, 2016",,,,1 hour & 26 minutes,4,1
OCTAVO,https://www.nairaland.com/octavo,,"September 01, 2012",6:09pm On Jul 27,Personal text,,@OctavoTech,7 months & 5 days,13028,249
mavericky,https://www.nairaland.com/mavericky,Abuja,"March 10, 2016","4:58am On Apr 13, 2021",,m,@Mavericky3,2 days,48,5
helenidowu,https://www.nairaland.com/helenidowu,,"April 23, 2016","7:54pm On Sep 10, 2017",,f,,4 hours & 24 minutes,3,2
Justbusiness,https://www.nairaland.com/justbusiness,,"April 20, 2016","12:36am On Jul 01, 2021",,,,2 days & 15 hours,89,6
ice4u999,https://www.nairaland.com/ice4u999,,"January 03, 2016",5:30pm On Jul 27,,m,,9 hours & 49 minutes,729,2
P291,https://www.nairaland.com/p291,"Lagos, Nigeria.","December 29, 2015","5:01pm On Jan 23, 2017",Glorious God,,,1 month & 2 days,67,0
situationroom,https://www.nairaland.com/situationroom,,"May 01, 2015","12:31pm On Aug 23, 2018",,,,27 days & 17 hours,204,5
Jazzlite,https://www.nairaland.com/jazzlite,,"January 10, 2013",8:56am On Jul 14,,,,19 days & 5 hours,2394,79
sensegiver,https://www.nairaland.com/sensegiver,,"May 03, 2016","4:01pm On Jan 11, 2017","Beware of anything Nexthome , Br@buS, Bosun Davis Shoyeye",,,1 day & 3 hours,93,0
AZUH,https://www.nairaland.com/azuh,,"June 08, 2009",12:37pm,,,,1 month & 11 days,772,2
MysticZeus,https://www.nairaland.com/mysticzeus,,"November 24, 2014","1:39pm On Aug 19, 2016",,,,17 days & 22 hours,446,1
orllar,https://www.nairaland.com/orllar,,"May 02, 2016",9:56pm On Apr 05,sincere mind,m,,9 hours & 20 minutes,7,1
mostfavoured,https://www.nairaland.com/mostfavoured,,"January 06, 2010",5:49am,I believe and I know,m,,1 month & 16 days,81,14
oladokuntk,https://www.nairaland.com/oladokuntk,Lagos.,"May 04, 2016",6:33pm On Jul 22,,m,,1 day & 18 hours,199,3
Joyfuljoy87,https://www.nairaland.com/joyfuljoy87,,"April 23, 2016","1:04am On Jun 02, 2018",God over everything ,f,,6 days & 5 hours,17,0
mimini,https://www.nairaland.com/mimini,,"March 12, 2013",2:27am,,,,17 days & 13 hours,238,40
MrMcJay,https://www.nairaland.com/mrmcjay,Ahead of you.,"December 30, 2008",11:44am,Lawyer | Founder | Investor | Potential leader | Global solution | Team Arsenal,m,,5 months & 24 days,5262,15
30Tons,https://www.nairaland.com/30tons,,"November 09, 2013","11:07pm On Jun 12, 2016",Building Materials at its BEST,,,5 hours & 45 minutes,43,1
battleaxe,https://www.nairaland.com/battleaxe,,"September 13, 2006",4:53pm On Feb 01,,,,3 months & 13 days,331,12
evergreen9,https://www.nairaland.com/evergreen9,,"December 22, 2008","4:35pm On Jul 02, 2021",,,,25 days & 17 hours,689,68
ycole804,https://www.nairaland.com/ycole804,,"May 11, 2016","1:55pm On May 14, 2016",,,,2 hours,5,0
connie2flex,https://www.nairaland.com/connie2flex,,"October 21, 2013","10:54am On Sep 09, 2021",,f,@connie-la-cute,19 days & 14 hours,74,9
anikkyshaya,https://www.nairaland.com/anikkyshaya,,"September 28, 2012",6:54pm On Jun 16,With God all things are possible ,,,9 days & 11 hours,89,3
jeftalene,https://www.nairaland.com/jeftalene,Nigeria,"August 15, 2014",6:41pm On Jul 14,Innovation at work,m,,1 month & 2 days,1125,56
salabscholar01,https://www.nairaland.com/salabscholar01,"Km 42, lekki-epe Expressway, Abijo GRA Lagos","March 07, 2016","3:32pm On May 05, 2018",God is Great,m,@salabscholar,1 month & 15 days,4526,45
multikolour,https://www.nairaland.com/multikolour,Aso Rock,"January 20, 2015",7:49am,,m,,2 months & 15 days,1045,55
Waterway,https://www.nairaland.com/waterway,,"February 05, 2011",11:35pm On Jul 13,,,,17 days & 23 hours,113,2
Juokorow,https://www.nairaland.com/juokorow,Atlanta / Enugu,"January 08, 2016",10:58am On Mar 07,,m,,24 days & 23 hours,78,0
Favored4gud,https://www.nairaland.com/favored4gud,,"May 03, 2016","9:38am On Aug 10, 2021",,,,5 days & 2 hours,156,0
omobashua1,https://www.nairaland.com/omobashua1,,"April 23, 2011","3:09am On Apr 28, 2019",,,,4 days & 19 hours,110,0
olapluto,https://www.nairaland.com/olapluto,Closer Home,"April 29, 2011",8:23pm On Jul 26,,m,,4 months & 18 days,4910,161
Lanre01,https://www.nairaland.com/lanre01,"Suite 11/12 Queen's shopping center, Opp. safeway hospital, sangotedo Ajah, Lagos.","April 02, 2016","11:06am On Sep 15, 2020",BATLAN ROOFS!!!... We keep our word!,m,,3 days & 15 hours,492,30
kenazuu,https://www.nairaland.com/kenazuu,lagos,"March 27, 2007",4:03pm On Jul 22,thanks to the house,m,,2 months & 20 days,841,29
coldwater,https://www.nairaland.com/coldwater,Usan,"April 16, 2008",1:14pm,,m,,6 months & 9 days,772,7
Demainman1,https://www.nairaland.com/demainman1,,"July 17, 2009",11:08pm On Jul 27," De Main",,,4 months & 13 days,1326,8
Buildertobadt,https://www.nairaland.com/buildertobadt,,"August 11, 2015","12:19pm On Jan 06, 2020",,,,16 days & 4 hours,967,7
ajibsca,https://www.nairaland.com/ajibsca,,"June 21, 2010","8:17am On Aug 03, 2020","Life is a dream for the wise, a game for the fool, a comedy for the rich, a tragedy for the poor",,,1 month & 6 days,220,30
kino47,https://www.nairaland.com/kino47,,"December 07, 2011",11:05pm On Jul 27,,,,12 days & 18 hours,213,3
abbeycial,https://www.nairaland.com/abbeycial,,"March 17, 2007",7:24pm On Jul 27,,,,3 months & 2 days,707,3
msogunro,https://www.nairaland.com/msogunro,,"May 10, 2015","8:14am On Aug 29, 2020",,,,1 month & 9 days,712,12
selade,https://www.nairaland.com/selade,,"October 16, 2006","5:16pm On Oct 13, 2021",,m,,11 days & 16 hours,51,1
vanbonattel,https://www.nairaland.com/vanbonattel,,"July 22, 2012",5:39pm On Jul 25,,,,1 month & 5 days,7850,41
marylandcakes,https://www.nairaland.com/marylandcakes,,"October 28, 2013",2:30am,,,marylandcakes,1 month & 12 days,2433,133
ozuone,https://www.nairaland.com/ozuone,,"November 30, 2014",2:24pm On Jul 27,,m,,15 days & 20 hours,12,0
Siyanbola2013,https://www.nairaland.com/siyanbola2013,,"May 08, 2016","7:04am On May 07, 2021",,,,1 day & 21 hours,10,0
precised,https://www.nairaland.com/precised,,"October 13, 2008",4:08pm On Jul 27,,,,20 days & 7 hours,32,1
RichYoungRuler,https://www.nairaland.com/richyoungruler,,"April 30, 2013","12:42am On Sep 01, 2020",Investigate Before You Invest,m,,1 month & 5 days,198,2
earthrealm,https://www.nairaland.com/earthrealm,kent farm,"June 06, 2006",9:56am,"WARNING: The consumption of alcohol may create the illusion that you are tougher,smarter, faster and better looking than most people. With the consumtion of weed, you know you are. Every normal man must be tempted, at times, to spit upon his hands, ho",m,,3 months & 24 days,4431,76
Walexzeee,https://www.nairaland.com/walexzeee,,"April 17, 2016","9:07pm On Apr 06, 2018",,,,17 hours & 46 minutes,35,4
Babalakin,https://www.nairaland.com/babalakin,everywhere,"December 21, 2012",12:17pm,He's omniscient,m,,2 months & 27 days,721,31
mosvillecom,https://www.nairaland.com/mosvillecom,Lagos,"February 01, 2016",12:14pm On May 01,Affordable housing in Nigeria,,,1 day & 18 hours,131,24
mex2bad,https://www.nairaland.com/mex2bad,,"April 01, 2011",3:47pm On Jul 26,,,,1 month & 13 days,41,2
emmadejust,https://www.nairaland.com/emmadejust," NIGERIA.","February 04, 2013",12:56pm,"OUR FAITH, OUR REALITY IN LIFE..... ",m,@emmadejust,6 months & 18 days,2795,30
BISIOYEGOKE,https://www.nairaland.com/bisioyegoke,LAGOS,"June 05, 2016","1:53pm On Jun 01, 2017",,,,1 hour & 46 minutes,5,1
kolaa007,https://www.nairaland.com/kolaa007,lagos ikeja,"October 02, 2009",2:06pm On Jul 26,endeavor to do good at all time,m,kolaa007,22 days & 15 hours,1140,62
cleric,https://www.nairaland.com/cleric,Right ahead of you.,"September 21, 2006","8:57am On Sep 22, 2021",...........,m,,1 month & 1 day,812,22
ottersberger,https://www.nairaland.com/ottersberger,Rent free in your head,"November 01, 2015",8:46am On Jul 20,,m,,3 months & 10 days,451,11
bandwidth,https://www.nairaland.com/bandwidth,,"November 23, 2009",8:40pm On Jun 14,,,,1 month,344,58
t3stm3,https://www.nairaland.com/t3stm3,,"May 09, 2016","12:15am On Aug 20, 2016",,,,8 hours & 41 minutes,19,1
agoro2u,https://www.nairaland.com/agoro2u,evérywhéré yöú ðëý^,"May 20, 2009",3:26pm On Jul 12,What U dont know remain Ur master,,,2 months & 22 days,854,11
sweden7,https://www.nairaland.com/sweden7,,"April 16, 2012",10:27pm On Jun 21,,,,4 days & 10 hours,30,8
Dpaintlady1,https://www.nairaland.com/dpaintlady1,,"February 29, 2016","8:05pm On Jun 02, 2019",,f,,4 days & 11 hours,488,0
lanicky,https://www.nairaland.com/lanicky,A place of Sunset & Waters,"November 21, 2013",11:30pm On May 18,Be the light at the end of the tunnel ,f,,1 month & 26 days,8338,45
RAKITIC,https://www.nairaland.com/rakitic,,"June 27, 2014","5:05pm On Aug 25, 2017",,,,2 months & 17 days,672,41
Emperror101,https://www.nairaland.com/emperror101,,"June 14, 2016","4:55pm On Aug 03, 2016",,,,1 day & 3 hours,7,1
eye4eye,https://www.nairaland.com/eye4eye,Mushin Ajina,"August 09, 2013","3:39pm On Feb 21, 2017",,,,15 days & 7 hours,918,8
Relocate,https://www.nairaland.com/relocate,,"April 13, 2016","4:10pm On Nov 02, 2018",,,,2 days & 18 hours,375,34
spatiakrux,https://www.nairaland.com/spatiakrux,,"October 29, 2014","2:50pm On Apr 17, 2021",,m,,11 days & 16 hours,73,4
DUNKA,https://www.nairaland.com/dunka,"Jos, Plateau State","June 11, 2008",11:40am,Fortune favours the prepared mind,m,,9 months & 15 days,2151,12
olawale100,https://www.nairaland.com/olawale100,,"September 19, 2008","5:58pm On Jan 15, 2020",,,,4 days & 4 hours,45,4
passe,https://www.nairaland.com/passe,Toronto,"September 07, 2012","7:07pm On Jun 16, 2020",,m,,1 month & 12 days,2589,14
markstone84,https://www.nairaland.com/markstone84,,"May 18, 2015",7:38am,,,,18 days & 14 hours,38,2
Ralphlauren,https://www.nairaland.com/ralphlauren,,"August 26, 2013",8:26am,,m,,2 months & 17 days,2138,2
